finding_id,finding_type,cve_id,advisory_id,severity,cvss_vector,cwe,ecosystem,package,installed_version,fixed_version,file_path,line,title,description,published,references,remediation
CVE-2023-20883,SCA,CVE-2023-20883,GHSA-xf96-w227-r7c4,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-400,Maven,org.springframework.boot:spring-boot-autoconfigure,2.0.0.M7,2.5.15,pom.xml,,Spring Boot Welcome Page Denial of Service,"In Spring Boot versions 3.0.0 - 3.0.6, 2.7.0 - 2.7.11, 2.6.0 - 2.6.14, 2.5.0 - 2.5.14 and older unsupported versions, there is potential for a denial-of-service (DoS) attack if Spring MVC is used together with a reverse proxy cache. Specifically, an application is vulnerable if all of the conditions are true: * The application has Spring MVC auto-configuration enabled. This is the case by default if Spring MVC is on the classpath. * The application makes use of Spring Boot's welcome page support, either static or templated. * Your application is deployed behind a proxy which caches 404 responses. Your application is NOT vulnerable if any of the following are true: * Spring MVC auto-configura",2023-05-26,https://nvd.nist.gov/vuln/detail/CVE-2023-20883 https://github.com/spring-projects/spring-boot/issues/35552,Upgrade org.springframework.boot:spring-boot-autoconfigure from 2.0.0.M7 to 2.5.15 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2018-1259,SCA,CVE-2018-1259,GHSA-m929-7fr6-cvjg,High,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CWE-611,Maven,org.springframework.data:spring-data-commons,2.0.2.RELEASE,2.0.7,pom.xml,,"Spring Data Commons, used in combination with XMLBeam, contains a property binder vulnerability caused by improper restriction of XML external entity references","Spring Data Commons, versions 1.13 prior to 1.13.12 and 2.0 prior to 2.0.7, used in combination with XMLBeam 1.4.14 or earlier versions, contains a property binder vulnerability caused by improper restriction of XML external entity references as underlying library XMLBeam does not restrict external reference expansion. An unauthenticated remote malicious user can supply specially crafted request parameters against Spring Data's projection-based request payload binding to access arbitrary files on the system.",2018-10-17,https://nvd.nist.gov/vuln/detail/CVE-2018-1259 https://access.redhat.com/errata/RHSA-2018:1809,Upgrade org.springframework.data:spring-data-commons from 2.0.2.RELEASE to 2.0.7 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2018-1274,SCA,CVE-2018-1274,GHSA-5q8m-mqmx-pxp9,High,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-770,Maven,org.springframework.data:spring-data-commons,2.0.2.RELEASE,2.0.6,pom.xml,,Spring Data Commons contain a property path parser vulnerability caused by unlimited resource allocation,"Spring Data Commons, versions 1.13 to 1.13.10, 2.0 to 2.0.5, and older unsupported versions, contain a property path parser vulnerability caused by unlimited resource allocation. An unauthenticated remote malicious user (or attacker) can issue requests against Spring Data REST endpoints or endpoints using property path parsing which can cause a denial of service (CPU and memory consumption).",2018-10-17,https://nvd.nist.gov/vuln/detail/CVE-2018-1274 https://github.com/spring-projects/spring-data-commons/commit/371f6590c509c72f8e600f3d05e110941607fba,Upgrade org.springframework.data:spring-data-commons from 2.0.2.RELEASE to 2.0.6 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2026-41716,SCA,CVE-2026-41716,GHSA-9fw2-h3hf-293r,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-770,Maven,org.springframework.data:spring-data-commons,2.0.2.RELEASE,3.5.12,pom.xml,,Spring Data Commons: Heap exhaustion from unbounded property-lookup cache retaining crafted string keys,"Spring Data's internal property-lookup cache accepts and permanently retains attacker-supplied strings as cache keys, allowing heap exhaustion through repeated requests. Affected versions: Spring Data Commons 2.7.0 through 2.7.19; 3.3.0 through 3.3.16; 3.4.0 through 3.4.14; 3.5.0 through 3.5.11; 4.0.0 through 4.0.5.",2026-06-10,https://nvd.nist.gov/vuln/detail/CVE-2026-41716 https://github.com/spring-projects/spring-data-commons/releases/tag/3.5.12,Upgrade org.springframework.data:spring-data-commons from 2.0.2.RELEASE to 3.5.12 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2024-22257,SCA,CVE-2024-22257,GHSA-f3jh-qvm4-mg39,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N,CWE-287;CWE-862,Maven,org.springframework.security:spring-security-core,5.0.0.RELEASE,5.7.12,pom.xml,,Erroneous authentication pass in Spring Security,"In Spring Security, versions 5.7.x prior to 5.7.12, 5.8.x prior to 5.8.11, versions 6.0.x prior to 6.0.9, versions 6.1.x prior to 6.1.8, versions 6.2.x prior to 6.2.3, an application is possible vulnerable to broken access control when it directly uses the AuthenticatedVoter#vote passing a null Authentication parameter. Specifically, an application is vulnerable if: The application uses AuthenticatedVoter directly and a null authentication parameter is passed to it resulting in an erroneous true return value. An application is not vulnerable if any of the following is true: * The application does not use AuthenticatedVoter#vote directly. * The application does not pass null to AuthenticatedV",2024-03-18,https://nvd.nist.gov/vuln/detail/CVE-2024-22257 https://github.com/spring-projects/spring-security/commit/5a7f12f1a9fdb4edaab6f61495f1d781a7273b61,Upgrade org.springframework.security:spring-security-core from 5.0.0.RELEASE to 5.7.12 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2021-22112,SCA,CVE-2021-22112,GHSA-gq28-h5vg-8prx,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CWE-269,Maven,org.springframework.security:spring-security-web,5.0.0.RELEASE,5.2.9,pom.xml,,Privilege escalation in spring security,"Spring Security 5.4.x prior to 5.4.4, 5.3.x prior to 5.3.8.RELEASE, 5.2.x prior to 5.2.9.RELEASE, and older unsupported versions can fail to save the SecurityContext if it is changed more than once in a single request.A malicious user cannot cause the bug to happen (it must be programmed in). However, if the application's intent is to only allow the user to run with elevated privileges in a small portion of the application, the bug can be leveraged to extend those privileges to the rest of the application.",2021-05-10,https://nvd.nist.gov/vuln/detail/CVE-2021-22112 https://www.oracle.com/security-alerts/cpuoct2021.html,Upgrade org.springframework.security:spring-security-web from 5.0.0.RELEASE to 5.2.9 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2022-22970,SCA,CVE-2022-22970,GHSA-hh26-6xwr-ggv7,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-770,Maven,org.springframework:spring-beans,5.0.2.RELEASE,5.2.22.RELEASE,pom.xml,,Denial of service in Spring Framework,"In spring framework versions prior to 5.3.20+ , 5.2.22+ and old unsupported versions, applications that handle file uploads are vulnerable to DoS attack if they rely on data binding to set a MultipartFile or javax.servlet.Part to a field in a model object.",2022-05-13,https://nvd.nist.gov/vuln/detail/CVE-2022-22970 https://github.com/spring-projects/spring-framework/commit/50177b1ad3485bd44239b1756f6c14607476fcf2,Upgrade org.springframework:spring-beans from 5.0.2.RELEASE to 5.2.22.RELEASE or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2022-22968,SCA,CVE-2022-22968,GHSA-g5mm-vmx4-3rg7,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,CWE-178,Maven,org.springframework:spring-context,5.0.2.RELEASE,5.2.21.RELEASE,pom.xml,,Improper handling of case sensitivity in Spring Framework,"In Spring Framework versions 5.3.0 - 5.3.18, 5.2.0 - 5.2.20, and older unsupported versions, the patterns for disallowedFields on a DataBinder are case sensitive which means a field is not effectively protected unless it is listed with both upper and lower case for the first character of the field, including upper and lower case for the first character of all nested fields within the property path. Versions 5.3.19 and 5.2.21 contain a patch for this issue.",2022-04-15,https://nvd.nist.gov/vuln/detail/CVE-2022-22968 https://github.com/spring-projects/spring-framework/commit/833e750175349ab4fd502109a8b41af77e25cdea,Upgrade org.springframework:spring-context from 5.0.2.RELEASE to 5.2.21.RELEASE or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2018-1272,SCA,CVE-2018-1272,GHSA-4487-x383-qpph,High,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,,Maven,org.springframework:spring-core,5.0.2.RELEASE,5.0.5,pom.xml,,Possible privilege escalation in org.springframework:spring-core,"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, provide client-side support for multipart requests. When Spring MVC or Spring WebFlux server application (server A) receives input from a remote client, and then uses that input to make a multipart request to another server (server B), it can be exposed to an attack, where an extra multipart is inserted in the content of the request from server A, causing server B to use the wrong value for a part it expects. This could to lead privilege escalation, for example, if the part content represents a username or user roles.",2018-10-17,https://nvd.nist.gov/vuln/detail/CVE-2018-1272 https://github.com/spring-projects/spring-framework/commit/ab2410c754b67902f002bfcc0c3895bd7772d39,Upgrade org.springframework:spring-core from 5.0.2.RELEASE to 5.0.5 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2018-15756,SCA,CVE-2018-15756,GHSA-ffvq-7w96-97p7,High,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,Maven,org.springframework:spring-core,5.0.2.RELEASE,5.0.10.RELEASE,pom.xml,,Denial of Service in Spring Framework,"Spring Framework, version 5.1, versions 5.0.x prior to 5.0.10, versions 4.3.x prior to 4.3.20, and older unsupported versions on the 4.2.x branch provide support for range requests when serving static resources through the ResourceHttpRequestHandler, or starting in 5.0 when an annotated controller returns an org.springframework.core.io.Resource. A malicious user (or attacker) can add a range header with a high number of ranges, or with wide ranges that overlap, or both, for a denial of service attack. This vulnerability affects applications that depend on either spring-webmvc or spring-webflux. Such applications must also have a registration for serving static resources (e.g. JS, CSS, images",2020-06-15,https://nvd.nist.gov/vuln/detail/CVE-2018-15756 https://www.oracle.com/technetwork/security-advisory/cpuoct2019-5072832.html,Upgrade org.springframework:spring-core from 5.0.2.RELEASE to 5.0.10.RELEASE or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2023-20863,SCA,CVE-2023-20863,GHSA-wxqc-pxw9-g2p8,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-400;CWE-770;CWE-917,Maven,org.springframework:spring-expression,5.0.2.RELEASE,5.2.24.RELEASE,pom.xml,,Spring Framework vulnerable to denial of service,"In Spring Framework versions prior to 5.2.24.release+ , 5.3.27+ and 6.0.8+ , it is possible for a user to provide a specially crafted Spring Expression Language (SpEL) expression that may cause a denial-of-service (DoS) condition.",2023-04-13,https://nvd.nist.gov/vuln/detail/CVE-2023-20863 https://github.com/spring-projects/spring-framework/commit/965a6392757d20f9db19241126fcc719a51eac15,Upgrade org.springframework:spring-expression from 5.0.2.RELEASE to 5.2.24.RELEASE or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2026-41849,SCA,CVE-2026-41849,GHSA-775g-4xr8-78h8,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-190,Maven,org.springframework:spring-expression,5.0.2.RELEASE,no fixed version published,pom.xml,,Spring Framework Denial of Service via Integer Overflow in SpEL Expressions,"An integer overflow vulnerability exists in the evaluation logic of the Spring Expression Language (SpEL). An attacker can exploit this by supplying a specially crafted SpEL expression that triggers excessive resource consumption, resulting in a Denial of Service (DoS). Affected versions: Spring Framework 5.3.0 through 5.3.48.",2026-06-09,https://nvd.nist.gov/vuln/detail/CVE-2026-41849 https://spring.io/security/cve-2026-41849,No upstream fix published for org.springframework:spring-expression 5.0.2.RELEASE; replace the dependency or apply a mitigation.
CVE-2026-41850,SCA,CVE-2026-41850,GHSA-r5w3-xv2f-j59q,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-407,Maven,org.springframework:spring-expression,5.0.2.RELEASE,6.2.19,pom.xml,,Spring Framework Algorithmic Denial of Service via SpEL Expressions,"Applications that evaluate user-supplied Spring Expression Language (SpEL) expressions are vulnerable to an Algorithmic Denial of Service (DoS). By providing a specially crafted expression, an attacker can trigger excessive resource consumption during evaluation, leading to application degradation or unavailability. Affected versions: Spring Framework 7.0.0 through 7.0.7; 6.2.0 through 6.2.18; 6.1.0 through 6.1.27; 5.3.0 through 5.3.48.",2026-06-09,https://nvd.nist.gov/vuln/detail/CVE-2026-41850 https://github.com/spring-projects/spring-framework/releases/tag/v6.2.19,Upgrade org.springframework:spring-expression from 5.0.2.RELEASE to 6.2.19 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2024-22243,SCA,CVE-2024-22243,GHSA-ccgv-vj62-xf9h,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,CWE-601,Maven,org.springframework:spring-web,5.0.2.RELEASE,5.3.32,pom.xml,,Spring Web vulnerable to Open Redirect or Server Side Request Forgery,Applications that use UriComponentsBuilder to parse an externally provided URL (e.g. through a query parameter) AND perform validation checks on the host of the parsed URL may be vulnerable to a open redirect attack or to a SSRF attack if the URL is used after passing validation checks.,2024-02-23,https://nvd.nist.gov/vuln/detail/CVE-2024-22243 https://github.com/spring-projects/spring-framework/blob/main/spring-web/src/main/java/org/springframework/web/util/UriComponentsBuilder.java,Upgrade org.springframework:spring-web from 5.0.2.RELEASE to 5.3.32 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2024-22259,SCA,CVE-2024-22259,GHSA-hgjh-9rj2-g67j,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,CWE-601,Maven,org.springframework:spring-web,5.0.2.RELEASE,5.3.33,pom.xml,,Spring Framework URL Parsing with Host Validation Vulnerability,"Applications that use UriComponentsBuilder in Spring Framework to parse an externally provided URL (e.g. through a query parameter) AND perform validation checks on the host of the parsed URL may be vulnerable to a open redirect https://cwe.mitre.org/data/definitions/601.html attack or to a SSRF attack if the URL is used after passing validation checks. This is the same as CVE-2024-22243 https://spring.io/security/cve-2024-22243, but with different input.",2024-03-16,https://nvd.nist.gov/vuln/detail/CVE-2024-22259 https://github.com/spring-projects/spring-framework/commit/297cbae2990e1413537c55845a7e0ea0ffd9f9bb,Upgrade org.springframework:spring-web from 5.0.2.RELEASE to 5.3.33 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2024-22262,SCA,CVE-2024-22262,GHSA-2wrp-6fg6-hmc5,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,CWE-601,Maven,org.springframework:spring-web,5.0.2.RELEASE,5.3.34,pom.xml,,Spring Framework URL Parsing with Host Validation,"Applications that use UriComponentsBuilder to parse an externally provided URL (e.g. through a query parameter) AND perform validation checks on the host of the parsed URL may be vulnerable to a open redirect https://cwe.mitre.org/data/definitions/601.html attack or to a SSRF attack if the URL is used after passing validation checks. This is the same as CVE-2024-22259 https://spring.io/security/cve-2024-22259 and CVE-2024-22243 https://spring.io/security/cve-2024-22243 , but with different input.",2024-04-16,https://nvd.nist.gov/vuln/detail/CVE-2024-22262 https://github.com/spring-projects/spring-framework/blob/main/spring-web/src/main/java/org/springframework/web/util/UriComponentsBuilder.java,Upgrade org.springframework:spring-web from 5.0.2.RELEASE to 5.3.34 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2020-5398,SCA,CVE-2020-5398,GHSA-8wx2-9q48-vm9r,High,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,CWE-494;CWE-79,Maven,org.springframework:spring-webmvc,5.0.2.RELEASE,5.0.16.RELEASE,pom.xml,,RFD attack via Content-Disposition header sourced from request input by Spring MVC or Spring WebFlux Application,"In Spring Framework, versions 5.2.x prior to 5.2.3, versions 5.1.x prior to 5.1.13, and versions 5.0.x prior to 5.0.16, an application is vulnerable to a reflected file download (RFD) attack when it sets a ""Content-Disposition"" header in the response where the filename attribute is derived from user supplied input.",2020-01-21,https://nvd.nist.gov/vuln/detail/CVE-2020-5398 https://github.com/spring-projects/spring-framework/commit/41f40c6c229d3b4f768718f1ec229d8f0ad76d76,Upgrade org.springframework:spring-webmvc from 5.0.2.RELEASE to 5.0.16.RELEASE or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2024-38819,SCA,CVE-2024-38819,GHSA-g5vr-rgqm-vf78,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CWE-22,Maven,org.springframework:spring-webmvc,5.0.2.RELEASE,6.1.14,pom.xml,,Spring Framework Path Traversal vulnerability,Applications serving static resources through the functional web frameworks WebMvc.fn or WebFlux.fn are vulnerable to path traversal attacks. An attacker can craft malicious HTTP requests and obtain any file on the file system that is also accessible to the process in which the Spring application is running.,2024-12-19,https://nvd.nist.gov/vuln/detail/CVE-2024-38819 https://github.com/spring-projects/spring-framework/issues/33689,Upgrade org.springframework:spring-webmvc from 5.0.2.RELEASE to 6.1.14 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2026-41842,SCA,CVE-2026-41842,GHSA-x23c-287f-qqv5,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-400,Maven,org.springframework:spring-webmvc,5.0.2.RELEASE,6.2.19,pom.xml,,Spring Framework Denial of Service via Versioned Resources in Spring MVC and WebFlux,Spring MVC and WebFlux applications are vulnerable to Denial of Service (DoS) attacks when resolving static resources. Affected versions: Spring Framework 7.0.0 through 7.0.7; 6.2.0 through 6.2.18; 6.1.0 through 6.1.27; 5.3.0 through 5.3.48.,2026-06-09,https://nvd.nist.gov/vuln/detail/CVE-2026-41842 https://github.com/spring-projects/spring-framework/releases/tag/v6.2.19,Upgrade org.springframework:spring-webmvc from 5.0.2.RELEASE to 6.2.19 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2026-41845,SCA,CVE-2026-41845,GHSA-3chg-m5w7-qfv5,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:N,CWE-79,Maven,org.springframework:spring-webmvc,5.0.2.RELEASE,6.2.19,pom.xml,,Spring Framework Cross-site Scripting via JavaScriptUtils,"Due to incorrect escaping, the use of JavaScriptUtils.javaScriptEscape() may lead to JavaScript code injection in the browser, potentially resulting in a cross-site scripting (XSS) vulnerability. Affected versions: Spring Framework 7.0.0 through 7.0.7; 6.2.0 through 6.2.18; 6.1.0 through 6.1.27; 5.3.0 through 5.3.48.",2026-06-09,https://nvd.nist.gov/vuln/detail/CVE-2026-41845 https://github.com/spring-projects/spring-framework/commit/86d99790dbaa8ce6bb1087ef92844d0abfdab015,Upgrade org.springframework:spring-webmvc from 5.0.2.RELEASE to 6.2.19 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2017-18640,SCA,CVE-2017-18640,GHSA-rvwf-54qp-4r6v,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-776,Maven,org.yaml:snakeyaml,1.19,1.26,pom.xml,,SnakeYAML Entity Expansion during load operation,"The Alias feature in SnakeYAML 1.18 allows entity expansion during a load operation, a related issue to CVE-2003-1564.",2021-06-04,https://nvd.nist.gov/vuln/detail/CVE-2017-18640 https://lists.apache.org/thread.html/rcb2a7037366c58bac6aec6ce3df843a11ef97ae4eb049f05f410eaa5@%3Ccommon-commits.hadoop.apache.org%3E,Upgrade org.yaml:snakeyaml from 1.19 to 1.26 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2022-1471,SCA,CVE-2022-1471,GHSA-mjmj-j48q-9wg2,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:L,CWE-20;CWE-502,Maven,org.yaml:snakeyaml,1.19,2.0,pom.xml,,SnakeYaml Constructor Deserialization Remote Code Execution,"### Summary SnakeYaml's `Constructor` class, which inherits from `SafeConstructor`, allows any type be deserialized given the following line: new Yaml(new Constructor(TestDataClass.class)).load(yamlContent); Types do not have to match the types of properties in the target class. A `ConstructorException` is thrown, but only after a malicious payload is deserialized. ### Severity High, lack of type checks during deserialization allows remote code execution. ### Proof of Concept Execute `bash run.sh`. The PoC uses Constructor to deserialize a payload for RCE. RCE is demonstrated by using a payload which performs a http request to http://127.0.0.1:8000. Example output of successful run of proof ",2022-12-12,https://github.com/google/security-research/security/advisories/GHSA-mjmj-j48q-9wg2 https://nvd.nist.gov/vuln/detail/CVE-2022-1471,Upgrade org.yaml:snakeyaml from 1.19 to 2.0 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2022-25857,SCA,CVE-2022-25857,GHSA-3mc7-4q67-w48m,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-400;CWE-776,Maven,org.yaml:snakeyaml,1.19,1.31,pom.xml,,Uncontrolled Resource Consumption in snakeyaml,The package org.yaml:snakeyaml from 0 and before 1.31 are vulnerable to Denial of Service (DoS) due missing to nested depth limitation for collections.,2022-08-31,https://nvd.nist.gov/vuln/detail/CVE-2022-25857 https://github.com/snakeyaml/snakeyaml/commit/fc300780da21f4bb92c148bc90257201220cf174,Upgrade org.yaml:snakeyaml from 1.19 to 1.31 or later (transitive dependency of the spring-boot-starter-parent 2.0.0.M7 BOM; either bump the parent/BOM or pin the version in <dependencyManagement>).
CVE-2023-46998,SCA,CVE-2023-46998,GHSA-m4ch-4m5f-2gp6,Medium,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CWE-79,npm,bootbox,4.4.0,no fixed version published,src/main/resources/static/js/bootbox.min.js,,Bootbox.js Cross Site Scripting vulnerability,"Cross Site Scripting vulnerability in BootBox Bootbox.js v.3.2 through 6.0 allows a remote attacker to execute arbitrary code via a crafted payload to alert(), confirm(), prompt() functions.",2023-11-14,https://nvd.nist.gov/vuln/detail/CVE-2023-46998 https://github.com/bootboxjs/bootbox/issues/661,No upstream fix published for bootbox 4.4.0; replace the library.
GHSA-87mg-h5r3-hw88,SCA,,GHSA-87mg-h5r3-hw88,Medium,,CWE-64;CWE-79,npm,bootbox,4.4.0,no fixed version published,src/main/resources/static/js/bootbox.min.js,,Cross-Site Scripting in bootbox,"All version of `bootbox` are vulnerable to Cross-Site Scripting. The package does not sanitize user input in the provided dialog boxes, allowing attackers to inject HTML code and execute arbitrary JavaScript. ## Recommendation Sanitize user input being passed to `bootbox` or consider using an alternative package.",2019-05-30,https://github.com/makeusabrew/bootbox/issues/661 https://hackerone.com/reports/508446,No upstream fix published for bootbox 4.4.0; replace the library.
CVE-2016-10735,SCA,CVE-2016-10735,GHSA-4p24-vmcr-4gqj,Medium,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CWE-79,npm,bootstrap,3.3.7,3.4.0,src/main/resources/static/js/bootstrap.js,,Bootstrap Cross-site Scripting vulnerability,"In Bootstrap 2.x from 2.0.4, 3.x before 3.4.0 and 4.x-beta before 4.0.0-beta.2, XSS is possible in the data-target attribute. Note that this is a different vulnerability than CVE-2018-14041. See https://blog.getbootstrap.com/2018/12/13/bootstrap-3-4-0/ for more info.",2019-01-17,https://nvd.nist.gov/vuln/detail/CVE-2016-10735 https://github.com/twbs/bootstrap/issues/27915#issuecomment-452140906,"Replace the vendored src/main/resources/static/js/bootstrap.js with bootstrap 3.4.0 or later (the library is committed to the repository, so the fix is a file swap, not a dependency bump)."
CVE-2018-14040,SCA,CVE-2018-14040,GHSA-3wqf-4x89-9g79,Medium,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CWE-79,npm,bootstrap,3.3.7,3.4.0,src/main/resources/static/js/bootstrap.js,,Bootstrap vulnerable to Cross-Site Scripting (XSS),"In Bootstrap starting in version 2.3.0 and prior to 3.4.0, as well as 4.x before 4.1.2, XSS is possible in the collapse data-parent attribute.",2022-05-13,https://nvd.nist.gov/vuln/detail/CVE-2018-14040 https://github.com/twbs/bootstrap/issues/26423,"Replace the vendored src/main/resources/static/js/bootstrap.js with bootstrap 3.4.0 or later (the library is committed to the repository, so the fix is a file swap, not a dependency bump)."
CVE-2018-14042,SCA,CVE-2018-14042,GHSA-7mvr-5x2g-wfc8,Medium,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CWE-79,npm,bootstrap,3.3.7,3.4.0,src/main/resources/static/js/bootstrap.js,,Bootstrap Cross-site Scripting vulnerability,"In Bootstrap starting in version 2.3.0 and prior to versions 3.4.0 and 4.1.2, XSS is possible in the data-container property of tooltip. This is similar to CVE-2018-14041.",2018-09-13,https://nvd.nist.gov/vuln/detail/CVE-2018-14042 https://github.com/twbs/bootstrap/issues/26423,"Replace the vendored src/main/resources/static/js/bootstrap.js with bootstrap 3.4.0 or later (the library is committed to the repository, so the fix is a file swap, not a dependency bump)."
CVE-2018-20676,SCA,CVE-2018-20676,GHSA-3mgp-fx93-9xv5,Medium,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CWE-79,npm,bootstrap,3.3.7,3.4.0,src/main/resources/static/js/bootstrap.js,,XSS vulnerability that affects bootstrap,"In Bootstrap before 3.4.0, XSS is possible in the tooltip data-viewport attribute.",2019-01-17,https://nvd.nist.gov/vuln/detail/CVE-2018-20676 https://github.com/twbs/bootstrap/issues/27915#issuecomment-452196628,"Replace the vendored src/main/resources/static/js/bootstrap.js with bootstrap 3.4.0 or later (the library is committed to the repository, so the fix is a file swap, not a dependency bump)."
CVE-2018-20677,SCA,CVE-2018-20677,GHSA-ph58-4vrj-w6hr,Medium,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CWE-79,npm,bootstrap,3.3.7,3.4.0,src/main/resources/static/js/bootstrap.js,,bootstrap Cross-site Scripting vulnerability,"In Bootstrap before 3.4.0, XSS is possible in the affix configuration target property.",2019-01-17,https://nvd.nist.gov/vuln/detail/CVE-2018-20677 https://github.com/twbs/bootstrap/issues/27915#issuecomment-452196628,"Replace the vendored src/main/resources/static/js/bootstrap.js with bootstrap 3.4.0 or later (the library is committed to the repository, so the fix is a file swap, not a dependency bump)."
